product_id,brand,model,size,price,currency,size_format
17265540,Salvatore Ferragamo,side logo-print sneakers,5,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,5.5,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,6,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,6.5,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,7.5,531.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,8,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,8.5,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,9,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,10,518.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,10.5,893.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,11,893.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,12,531.0,EUR,US
17265540,Salvatore Ferragamo,side logo-print sneakers,default,485.0,EUR,US
17176547,Maison Mihara Yasuhiro,diamond-print low-top sneakers,40,816.0,EUR,Italy
17176547,Maison Mihara Yasuhiro,diamond-print low-top sneakers,41,816.0,EUR,Italy
17176547,Maison Mihara Yasuhiro,diamond-print low-top sneakers,43,905.0,EUR,Italy
17176547,Maison Mihara Yasuhiro,diamond-print low-top sneakers,default,478.0,EUR,Italy
17084027,Maison Mihara Yasuhiro,Baker low-top sneakers,default,478.0,EUR,Italy
17057753,Dsquared2,Maple 64 low-top sneakers,default,485.0,EUR,Italy
16883394,Moncler,Boulderise low-top sneakers,default,485.0,EUR,Size
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,8.5,903.0,EUR,US
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,9.5,903.0,EUR,US
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,10,554.0,EUR,US
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,10.5,903.0,EUR,US
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,12,903.0,EUR,US
16868132,Salvatore Ferragamo,Gancini-print lace-up sneakers,default,485.0,EUR,US
16825326,Moschino,logo-patch ankle boots,default,485.0,EUR,Italy
16439325,Nike,x Bodega Dunk High sneakers,4,879.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,4.5,924.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,5,924.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,5.5,782.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,6,924.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,6.5,924.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,7,621.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,7.5,621.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,8,621.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,8.5,752.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,9,502.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,9.5,532.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,10,509.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,10.5,502.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,11,517.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,12,578.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,12.5,517.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,14,924.0,EUR,US Men
16439325,Nike,x Bodega Dunk High sneakers,default,500.0,EUR,US Men
16381107,Salvatore Ferragamo,logo-plaque loafers,5.5,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,7,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,7.5,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,8.5,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,9,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,9.5,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,10,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,11,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,11.5,530.0,EUR,US
16381107,Salvatore Ferragamo,logo-plaque loafers,default,485.0,EUR,US
16152745,Dsquared2,pointed-toe Oxford shoes,default,485.0,EUR,Italy
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",4,1120.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",5,1331.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",5.5,955.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",6,1059.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",6.5,1200.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",8,1104.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",8.5,1231.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",9,1141.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",9.5,979.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",10,842.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",10.5,820.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",11.5,638.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",12,691.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",12.5,661.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",13,547.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",14,955.0,EUR,US Men
15819551,Nike,"Air Force 1 Low ""G-Dragon-White"" sneakers",default,494.0,EUR,US Men
15514331,Moschino,logo patch boots,default,485.0,EUR,Italy
15104022,Maison Mihara Yasuhiro,lace-up high-top sneakers ,default,478.0,EUR,Italy
14980030,Maison Mihara Yasuhiro,Sole Trick high-top sneakers,default,478.0,EUR,Italy
14473004,ASICS,x Atmos Gel Lyte 3 sneakers,default,494.0,EUR,US
14019287,Jordan,Air Jordan 3 Retro Tinker Air Max 1 - University Red,9.5,555.0,EUR,US Men
14019287,Jordan,Air Jordan 3 Retro Tinker Air Max 1 - University Red,default,494.0,EUR,US Men
13159154,Jordan,Air Jordan 3Lab5 black silver,8.5,547.0,EUR,US Men
13159154,Jordan,Air Jordan 3Lab5 black silver,default,494.0,EUR,US Men
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,4.5,633.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,5,608.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,5.5,567.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,6,699.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,6.5,708.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,7,633.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,8.5,664.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,9.5,842.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,10,608.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,12,898.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,12.5,923.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,13.5,731.0,EUR,UK
17037228,adidas YEEZY,Yeezy Boost 350 V2 sneakers,default,482.0,EUR,UK
16974091,PAUL SMITH,Basso low-top sneakers,default,484.0,EUR,UK
16284772,Magnanni,round-toe leather trainers,default,492.0,EUR,Italy
15948657,Nike,Air VaporMax Plus sneakers,7.5,558.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,8,558.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,8.5,558.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,9,542.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,9.5,558.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,10,550.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,10.5,515.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,11,482.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,12,548.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,14,558.0,EUR,US Men
15948657,Nike,Air VaporMax Plus sneakers,default,475.0,EUR,US Men
15587302,Magnanni,leather low-top sneakers,default,492.0,EUR,Italy
13423893,Nike,Acronym x Presto leather sneakers ,7,758.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,8,598.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,10,592.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,11,681.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,12,548.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,14,683.0,EUR,US Men
13423893,Nike,Acronym x Presto leather sneakers ,default,449.0,EUR,US Men
18222288,Golden Goose,Superstar Punster low-top sneakers,default,483.0,EUR,Italy
18026172,Kiton,logo-embroidered low-top sneakers ,default,483.0,EUR,UK
18025560,Kiton,logo-embroidered low-top sneakers ,default,483.0,EUR,UK
17947303,Bally,suede logo loafers,default,483.0,EUR,UK
17946273,Bally,logo-plaque leather loafers ,default,483.0,EUR,UK
17821717,Alexander McQueen,high-top sneakers,default,483.0,EUR,Italy
17511646,Maison Margiela,low-top lace-up sneakers,default,490.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,39,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,39.5,534.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,41,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,41.5,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,42,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,42.5,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,43,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,43.5,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,44,534.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,45,535.0,EUR,Italy
17417848,Rick Owens DRKSHDW,sneaker-style lace-up boots,default,483.0,EUR,Italy
16912761,Burberry,panelled low-top sneakers,default,483.0,EUR,Europe
18199667,HUMAN RECREATIONAL SERVICES,snakeskin-effect loafers,default,482.0,EUR,Italy
17593272,PS Paul Smith,lace-up low-top sneakers ,default,491.0,EUR,UK
15905902,ROA,chunky lace-up trainers,default,482.0,EUR,Italy
18102581,Tod's,logo-embossed slides,5,563.0,EUR,UK
18102581,Tod's,logo-embossed slides,default,492.0,EUR,UK
17810382,Maison Mihara Yasuhiro,grid logo-patch sneakers,default,481.0,EUR,Italy
17724295,Bally,Miky low-top sneakers,default,481.0,EUR,UK
17724285,Bally,Pilgim logo-plaque loafers,default,481.0,EUR,UK
17723243,Bally,Mardy leather slip-on sneakers,default,481.0,EUR,UK
17723222,Bally,Mika low-top leather sneakers,default,481.0,EUR,UK
17723211,Bally,Mardy slip-on leather sneakers ,default,481.0,EUR,UK
17722895,Bally,Palsy pebbled-effect loafers,default,481.0,EUR,UK
17722894,Bally,Mylton low-top sneakers,default,481.0,EUR,UK
17629910,Eleventy,leather low-top running sneakers,default,481.0,EUR,Italy
17259358,Givenchy,logo-lettering slides,default,492.0,EUR,Italy
16834302,Reebok,Instapump Fury OG sneakers,default,492.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,6.5,706.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,7,532.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,7.5,509.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,8,737.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,8.5,525.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,9,546.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,9.5,547.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,10,578.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,11.5,540.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,12,555.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,12.5,606.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,13,621.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,14,743.0,EUR,US Men
16717217,Nike,Dunk Low sneakers,default,449.0,EUR,US Men
16283132,Marni,logo-print shearling slides,default,350.0,EUR,Italy
16217914,Nike,Air Foamposite One sneakers,9.5,642.0,EUR,US Men
16217914,Nike,Air Foamposite One sneakers,default,492.0,EUR,US Men
15946074,Nike,Air Foamposite Pro sneakers,9,492.0,EUR,US Men
15946074,Nike,Air Foamposite Pro sneakers,default,475.0,EUR,US Men
15849390,Santoni,low lace-up sneakers ,default,350.0,EUR,UK
15776467,Nike,Air Force 1 LV8 sneakers,10,470.0,EUR,US Men
15776467,Nike,Air Force 1 LV8 sneakers,default,274.0,EUR,US Men
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",3.5,683.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",4,824.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",5,724.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",5.5,824.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",6,814.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",6.5,766.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",7,824.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",7.5,764.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",8,890.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",8.5,849.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",9,681.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",9.5,649.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",10,649.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",10.5,824.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",11,990.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",11.5,808.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",12,997.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",12.5,857.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",13.5,1284.0,EUR,UK
15642989,adidas YEEZY,"Yeezy 700 V3 ""Arzareth"" sneakers",default,499.0,EUR,UK
15381017,Maison Margiela,Shower debossed-logo slides,default,492.0,EUR,Italy
14851006,Santoni,lace-up low-heel derby shoes,5,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,6,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,7,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,8.5,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,9,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,10,770.0,EUR,UK
14851006,Santoni,lace-up low-heel derby shoes,default,481.0,EUR,UK
14733219,Santoni,low-top sneakers,default,350.0,EUR,UK
14254112,adidas,ZX 4000 4D low-top sneakers,default,492.0,EUR,UK
14106810,Vans,x FDMTL OG Authentic LX sneakers,default,492.0,EUR,US Men
14083178,Nike,Kyrie 5 sneakers,13,642.0,EUR,US Men
14083178,Nike,Kyrie 5 sneakers,default,465.0,EUR,US Men
13536216,Haculla,Nocturnal low-top sneakers,default,492.0,EUR,Italy
13283287,adidas,x Pharrell Williams Solarhu NMD sneakers,8,649.0,EUR,UK
13283287,adidas,x Pharrell Williams Solarhu NMD sneakers,9,642.0,EUR,UK
13283287,adidas,x Pharrell Williams Solarhu NMD sneakers,default,492.0,EUR,UK
12993401,Haculla,Skull high-top sneakers,default,492.0,EUR,Italy
18235021,Santoni,buckled leather loafers ,default,480.0,EUR,UK
18199089,Santoni,lace-up detail loafers,default,480.0,EUR,UK
18154326,Santoni,suede-leather lace-up loafers,default,480.0,EUR,UK
18154322,Santoni,suede-leather lace-up loafers,default,480.0,EUR,UK
18145892,Santoni,rubber-sole loafers ,11,881.0,EUR,UK
18145892,Santoni,rubber-sole loafers ,default,480.0,EUR,UK
18124374,Alexander McQueen,Oversized low-top leather sneakers,39,941.0,EUR,Italy
18124374,Alexander McQueen,Oversized low-top leather sneakers,40.5,941.0,EUR,Italy
18124374,Alexander McQueen,Oversized low-top leather sneakers,default,480.0,EUR,Italy
18096514,Tod's,T-embellished loafers,default,480.0,EUR,UK
18068539,Dsquared2,graphic-print sneakers,default,502.0,EUR,Italy
18040221,Alexander McQueen,oversized low top sneakers,39.5,502.0,EUR,Italy
18040221,Alexander McQueen,oversized low top sneakers,default,480.0,EUR,Italy
18029621,Officine Creative,slip-on suede loafers,default,480.0,EUR,Italy
18029607,Officine Creative,lace-up leather derby shoes,default,480.0,EUR,Italy
18011575,Alexander McQueen,Oversized low-top sneakers,39.5,941.0,EUR,Italy
18011575,Alexander McQueen,Oversized low-top sneakers,40.5,502.0,EUR,Italy
18011575,Alexander McQueen,Oversized low-top sneakers,43.5,502.0,EUR,Italy
18011575,Alexander McQueen,Oversized low-top sneakers,default,480.0,EUR,Italy
18004274,Premiata,elasticated side-panel boots,default,480.0,EUR,UK
17984889,Alexander McQueen,Oversized sole low-top sneakers,39.5,806.0,EUR,Italy
17984889,Alexander McQueen,Oversized sole low-top sneakers,40.5,806.0,EUR,Italy
17984889,Alexander McQueen,Oversized sole low-top sneakers,41.5,806.0,EUR,Italy
17984889,Alexander McQueen,Oversized sole low-top sneakers,42.5,806.0,EUR,Italy
17984889,Alexander McQueen,Oversized sole low-top sneakers,default,480.0,EUR,Italy
17977699,Moncler,Lunarove low-top sneakers,45,809.0,EUR,Size
17977699,Moncler,Lunarove low-top sneakers,default,455.0,EUR,Size
17928462,Tod's,City Gommino loafers,9.5,889.0,EUR,UK
17928462,Tod's,City Gommino loafers,10.5,889.0,EUR,UK
17928462,Tod's,City Gommino loafers,default,480.0,EUR,UK
17926674,Alexander McQueen,panelled high-top sneakers,40.5,506.0,EUR,Italy
17926674,Alexander McQueen,panelled high-top sneakers,default,480.0,EUR,Italy
17881441,Tod's,logo-plaque suede loafers,6.5,521.0,EUR,UK
17881441,Tod's,logo-plaque suede loafers,default,480.0,EUR,UK
17864792,Santoni,side buckle monk shoes,default,480.0,EUR,UK
17863970,Tod's,Gomino driving shoes,5,510.0,EUR,UK
17863970,Tod's,Gomino driving shoes,default,480.0,EUR,UK
17862810,Tod's,T-logo suede loafers,default,480.0,EUR,UK
17861847,Alexander McQueen,Oversized sole sneakers,40.5,510.0,EUR,Italy
17861847,Alexander McQueen,Oversized sole sneakers,41.5,515.0,EUR,Italy
17861847,Alexander McQueen,Oversized sole sneakers,42,515.0,EUR,Italy
17861847,Alexander McQueen,Oversized sole sneakers,43,806.0,EUR,Italy
17861847,Alexander McQueen,Oversized sole sneakers,43.5,515.0,EUR,Italy
17861847,Alexander McQueen,Oversized sole sneakers,default,480.0,EUR,Italy
17852467,Alexander McQueen,Oversized low-top sneakers,39,806.0,EUR,Italy
17852467,Alexander McQueen,Oversized low-top sneakers,39.5,806.0,EUR,Italy
17852467,Alexander McQueen,Oversized low-top sneakers,46,502.0,EUR,Italy
17852467,Alexander McQueen,Oversized low-top sneakers,default,480.0,EUR,Italy
17840222,Tod's,Gommino suede loafers,default,480.0,EUR,UK
17827234,Tod's,T-logo suede loafers,default,480.0,EUR,UK
17822047,Alexander McQueen,Oversized snakeskin-effect sneakers,default,480.0,EUR,Italy
17818570,Santoni,two-tone suede loafers,6,881.0,EUR,UK
17818570,Santoni,two-tone suede loafers,7,881.0,EUR,UK
17818570,Santoni,two-tone suede loafers,10,881.0,EUR,UK
17818570,Santoni,two-tone suede loafers,11,881.0,EUR,UK
17818570,Santoni,two-tone suede loafers,default,456.0,EUR,UK
17806931,Santoni,Atlantis double monk strap shoes,default,480.0,EUR,UK
17783087,Tod's,Gommino suede loafers,default,480.0,EUR,UK
17782177,Tod's,Gommino suede loafers,6,521.0,EUR,UK
17782177,Tod's,Gommino suede loafers,7,521.0,EUR,UK
17782177,Tod's,Gommino suede loafers,default,480.0,EUR,UK
17764015,Santoni,slip-on suede loafers,default,881.0,EUR,UK
17746235,Adieu Paris,Type 5 penny loafers,default,480.0,EUR,Italy
17605722,Officine Creative,Airto suede loafers,default,480.0,EUR,Italy
17605232,Officine Creative,Bullet 006 derby shoes,default,480.0,EUR,Italy
17605231,Officine Creative,Bullet 006 derby shoes,default,480.0,EUR,Italy
17604793,Officine Creative,Airto suede loafers,default,480.0,EUR,Italy
17604275,Officine Creative,Bullet 006 suede derby shoes,default,480.0,EUR,Italy
17604274,Officine Creative,Bullet 006 suede derby shoes,default,480.0,EUR,Italy
17603817,Officine Creative,caged-design sandals,default,480.0,EUR,Italy
17603737,Officine Creative,Stereo laceless oxford shoes ,default,480.0,EUR,Italy
17459245,Alexander McQueen,Oversized tonal sneakers,41.5,603.0,EUR,Italy
17459245,Alexander McQueen,Oversized tonal sneakers,44,603.0,EUR,Italy
17459245,Alexander McQueen,Oversized tonal sneakers,default,480.0,EUR,Italy
17457935,Alexander McQueen,Oversized low-top sneakers,default,480.0,EUR,Italy
17452789,Maison Margiela,Tabi toe low-top sneakers,40,480.0,EUR,Italy
17452789,Maison Margiela,Tabi toe low-top sneakers,41,480.0,EUR,Italy
17452789,Maison Margiela,Tabi toe low-top sneakers,default,336.0,EUR,Italy
17388757,Premiata,panelled leather ankle boots,default,480.0,EUR,UK
17101360,Alexander McQueen,Oversized low-top sneakers,default,480.0,EUR,Italy
17089915,Dsquared2,logo-print low-top sneakers,39,899.0,EUR,Italy
17089915,Dsquared2,logo-print low-top sneakers,41.5,899.0,EUR,Italy
17089915,Dsquared2,logo-print low-top sneakers,42,899.0,EUR,Italy
17089915,Dsquared2,logo-print low-top sneakers,42.5,899.0,EUR,Italy
17089915,Dsquared2,logo-print low-top sneakers,default,480.0,EUR,Italy
17054146,Common Projects,contrast-trimmed leather sneakers,default,480.0,EUR,Italy
17039885,Santoni,slip-on loafer boots,default,480.0,EUR,UK
16981510,Alexander McQueen,Oversized New Court low-top sneakers,default,480.0,EUR,Italy
16863129,Officine Creative,unlaced oxford shoes,default,480.0,EUR,Italy
16836471,Alexander McQueen,Oversized lace-up sneakers,44.5,510.0,EUR,Italy
16836471,Alexander McQueen,Oversized lace-up sneakers,default,480.0,EUR,Italy
16501369,Alexander McQueen,logo-print lace-up sneakers,41,730.0,EUR,Italy
16501369,Alexander McQueen,logo-print lace-up sneakers,41.5,730.0,EUR,Italy
16501369,Alexander McQueen,logo-print lace-up sneakers,42,730.0,EUR,Italy
16501369,Alexander McQueen,logo-print lace-up sneakers,default,480.0,EUR,Italy
16448031,Henderson Baracco,brogue-detail Derby shoes,default,456.0,EUR,Italy
16382291,Officine Creative,Airto 1 suede loafers,default,480.0,EUR,Italy
16360625,Officine Creative,lace-up derby shoes,default,480.0,EUR,Italy
16360623,Officine Creative,Stereo 1 leather brogues,42,480.0,EUR,Italy
16360623,Officine Creative,Stereo 1 leather brogues,45,480.0,EUR,Italy
16360623,Officine Creative,Stereo 1 leather brogues,default,336.0,EUR,Italy
16360582,Officine Creative,Airto suede loafers,default,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,40,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,41.5,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,42,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,45,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,46,480.0,EUR,Italy
16324342,Officine Creative,soft-structure loafers,default,486.0,EUR,Italy
16319791,Adieu Paris,Type 5 leather loafers,default,480.0,EUR,Italy
16282492,Officine Creative,suede penny loafers,default,480.0,EUR,Italy
16234631,Tod's,logo-plaque loafers,5,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,6,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,6.5,898.0,EUR,UK
16234631,Tod's,logo-plaque loafers,7,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,9,898.0,EUR,UK
16234631,Tod's,logo-plaque loafers,10,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,10.5,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,11,898.0,EUR,UK
16234631,Tod's,logo-plaque loafers,12,862.0,EUR,UK
16234631,Tod's,logo-plaque loafers,default,480.0,EUR,UK
16069800,Alexander McQueen,Oversize iridescent leather sneakers,40.5,941.0,EUR,Italy
16069800,Alexander McQueen,Oversize iridescent leather sneakers,41,941.0,EUR,Italy
16069800,Alexander McQueen,Oversize iridescent leather sneakers,41.5,941.0,EUR,Italy
16069800,Alexander McQueen,Oversize iridescent leather sneakers,43,941.0,EUR,Italy
16069800,Alexander McQueen,Oversize iridescent leather sneakers,default,480.0,EUR,Italy
15990306,Bally,buckle-stripe low-top sneakers,5,498.0,EUR,UK
15990306,Bally,buckle-stripe low-top sneakers,5.5,498.0,EUR,UK
15990306,Bally,buckle-stripe low-top sneakers,9.5,895.0,EUR,UK
15990306,Bally,buckle-stripe low-top sneakers,10.5,895.0,EUR,UK
15990306,Bally,buckle-stripe low-top sneakers,12,895.0,EUR,UK
15990306,Bally,buckle-stripe low-top sneakers,default,480.0,EUR,UK
15982555,Alexander McQueen,Oversized low-top sneakers,default,480.0,EUR,Italy
15935121,Officine Creative,Journal cracked-effect derby shoes,default,480.0,EUR,Italy
15294135,Alexander McQueen,Oversized leather sneakers,default,480.0,EUR,Italy
15294134,Alexander McQueen,Oversized sneakers ,default,480.0,EUR,Italy
14733965,Tod's,monogram picot driving shoes,default,480.0,EUR,UK
14707397,Alexander McQueen,Oversized sneakers,40,730.0,EUR,Italy
14707397,Alexander McQueen,Oversized sneakers,43.5,730.0,EUR,Italy
14707397,Alexander McQueen,Oversized sneakers,44,730.0,EUR,Italy
14707397,Alexander McQueen,Oversized sneakers,default,480.0,EUR,Italy
14571944,Alexander McQueen,Oversized lace-up sneakers,39,903.0,EUR,Italy
14571944,Alexander McQueen,Oversized lace-up sneakers,42,730.0,EUR,Italy
14571944,Alexander McQueen,Oversized lace-up sneakers,default,480.0,EUR,Italy
